lat,lon,street,colony,city,district
17.4914842,78.3541876,Prajay City Main Road,Janapriya Nagar,Hyderabad,Telangana
17.4922221,78.3521014,Allwyn Colony Road,Allwyn Colony,Hyderabad,Telangana
17.4323974,78.4263341,Yousufguda Main Road,Krishna Nagar,Hyderabad,Telangana
17.403535,78.5054775,RTC X Road,Azamabad X Roads,Hyderabad,Telangana
17.4766349,78.3840553,Indu Main Road,APHB Colony,Hyderabad,Telangana
17.3973444,78.4891378,Harivihar Colony Rd,Narayanguda,Hyderabad,Telangana
17.5001381,78.3540266,RV Avaneendra internal road,Miyapur,Hyderabad,Telangana
17.5001967,78.3531016,RV Avaneendra internal road,Prasanth Nagar,Hyderabad,Telangana
17.5004935,78.3535836,RV Avaneendra internal road,Prasanth Nagar,Hyderabad,Telangana
17.4936581,78.4203801,Kukatpally-Jagathgiri Gutta Road,Srinivasa Nagar Colony,Hyderabad,Telangana
17.3906722,78.5590376,Metro Service Road,Saraswati Colony,Hyderabad,Telangana
17.4965032,78.4064114,NTR Nagar Road,AS Raju Nagar,Hyderabad,Telangana
17.3949309,78.4446679,Katha Road,Humayun Nagar,Hyderabad,Telangana
17.3943648,78.4460775,Akber Rd,Venkatadri Colony,Hyderabad,Telangana
17.4067456,78.4892142,Ashok Nagar Chowrastha Rd,Ashok Nagar,Hyderabad,Telangana
17.392774,78.4479692,Nampally to Mallepally Road,Venkatadri Colony,Hyderabad,Telangana
17.5129073,78.3860677,Esswar villas road,Nizampet,Hyderabad,Telangana
17.5129411,78.386308,Esswar villas road,Nizampet,Hyderabad,Telangana
17.5133012,78.3871313,Eswar Villas road,Srinivasa Nagar,Hyderabad,Telangana
17.511921,78.3883694,Eswar Villas road,Lake View Colony,Hyderabad,Telangana
17.5128476,78.3876085,Eswar Villas road,Srinivasa Nagar,Hyderabad,Telangana
17.5128209,78.3875539,Srinivasam Apartments,Srinivasa Nagar,Hyderabad,Telangana
17.4056288,78.4510231,First Lancer Road,Masab Tank,Hyderabad,Telangana
17.3999903,78.3530526,Service Road,Narsingi,Hyderabad,Telangana
17.3469884,78.5205755,Bairamalguda Road,Mallareddy Nagar,Hyderabad,Telangana
17.3883682,78.3616982,Caterpillar road,Narsingi,Hyderabad,Telangana
17.389924,78.3663815,Go green colony road,Narsingi,Hyderabad,Telangana
17.5189993,78.3686852,GRIET College Rd,Mayuri Nagar,Hyderabad,Telangana
17.4481901,78.3618231,DLF road,Anjaiah Nagar,Hyderabad,Telangana
17.515598,78.4822779,HT Road,Caton Residential Township,Hyderabad,Telangana
17.5178169,78.3757772,Vignan School Road,Nizampet,Hyderabad,Telangana
17.3818326,78.558286,Inner Ring Road,Mamatha Nagar,Hyderabad,Telangana
17.3732598,78.5574836,LB Nagar - Uppal Road,Ananda Nagar,Hyderabad,Telangana
17.3752456,78.5576249,LB Nagar - Uppal Road,Samathapur,Hyderabad,Telangana
17.3775422,78.557793,LB Nagar - Uppal Road,Samathapur,Hyderabad,Telangana
17.3785862,78.5581839,LB Nagar - Uppal Road,Nagole,Hyderabad,Telangana
17.3799231,78.5582662,LB Nagar - Uppal Road,Mamatha Nagar,Hyderabad,Telangana
17.3784556,78.5578541,LB Nagar - Uppal Road,Samathapur,Hyderabad,Telangana
17.3790294,78.5579007,LB Nagar - Uppal Road,Samathapur,Hyderabad,Telangana
17.3794596,78.5579398,LB Nagar - Uppal Road,Mamatha Nagar,Hyderabad,Telangana
17.3798697,78.5579739,LB Nagar - Uppal Road,Mamatha Nagar,Hyderabad,Telangana
17.3803221,78.5580399,LB Nagar - Uppal Road,Mamatha Nagar,Hyderabad,Telangana
17.3744179,78.557651,Nagole Flyover,Samathapur,Hyderabad,Telangana
17.3733518,78.5577009,Nagole Flyover,Ananda Nagar,Hyderabad,Telangana
17.3704194,78.5572803,LB Nagar - Uppal Road,Ananda Nagar,Hyderabad,Telangana
17.374492,78.5578794,LB Nagar - Uppal Road,Ananda Nagar,Hyderabad,Telangana
17.507924,78.3173779,Road Number 3,Maruthi Nagar,Hyderabad,Telangana
17.4447311,78.5804796,Gulmohar Gardens Annexe Road,Chandrapuri Colony,Hyderabad,Telangana
17.3421912,78.5249889,uday nagar colony main road,Sikhara Colony,Hyderabad,Telangana
17.4617669,78.344204,Masjid Banda Road,Gouthami Colony,Hyderabad,Telangana
17.4604206,78.351841,3rd Cross,Sriram Nagar,Hyderabad,Telangana
17.4261457,78.4075263,Road Number 45,Nandagiri Hills,Hyderabad,Telangana
17.4251846,78.408727,Road Number 45,Nandagiri Hills,Hyderabad,Telangana
17.3739244,78.4955441,Talib Khundmiri Road,Kala Daira,Hyderabad,Telangana
17.3868615,78.5196349,Patel Nagar Road,Police Colony,Hyderabad,Telangana
17.316649,78.5216743,Badangpet Road,Udyog Nagar,Hyderabad,Telangana
17.3252971,78.4021546,Rajendra nagar road,Teachers Colony,Hyderabad,Telangana
17.4786379,78.4957676,Sai Sagar Main,AWHO Colony,Hyderabad,Telangana
17.3887804,78.3735888,Road no 25,Neknampur,Hyderabad,Telangana
17.4587556,78.5402184,E Anandbagh Main Road,Anand Bagh,Hyderabad,Telangana
17.4818825,78.3799659,13th Phase Road,Venkata Ramana Colony,Hyderabad,Telangana
17.2725423,78.585042,Road Number 2,Vintage Homes,Hyderabad,Telangana
17.4808862,78.475209,RAJA RAJESHWARI,Nandamuri Nagar,Hyderabad,Telangana
17.4852101,78.3708504,Srila Park Main Road,Venkata Ramana Colony,Hyderabad,Telangana
17.3973563,78.5344692,linga reddy road,Gokhale Nagar,Hyderabad,Telangana
17.5035336,78.3987341,medak road,HMT Hills,Hyderabad,Telangana
17.4693246,78.495,Sikh Village Road,Anjaiah Nagar,Hyderabad,Telangana
17.4138727,78.4395525,Banjara Hills Road Number 11,Gauri Shankar Nagar,Hyderabad,Telangana
17.4483654,78.3637642,Gachibowli - Miyapur Highway,Studiorigin - Interior Designer in Hyderabad,Hyderabad,Telangana
17.4471495,78.363566,Gachibowli - Miyapur Highway,Studiorigin - Interior Designer in Hyderabad,Hyderabad,Telangana
17.3239943,78.5893766,Road No 13,Ramakrishna Nagar,Hyderabad,Telangana
17.4207471,78.5434415,Khaisar Sayeed Road,Nagendra Nagar,Hyderabad,Telangana
17.4214699,78.5442998,Khaisar Sayeed Road,Nagendra Nagar,Hyderabad,Telangana
17.3679586,78.4860652,Farhat Nagar road,Dabeerpura,Hyderabad,Telangana
17.4422364,78.3626662,Gachibowli - Miyapur Highway,J V Colony,Hyderabad,Telangana
17.4444414,78.3630673,Gachibowli - Miyapur Highway,J V Colony,Hyderabad,Telangana
17.4016417,78.5216494,Lane C,DD Colony,Hyderabad,Telangana
17.4013785,78.5200258,Road Number 8,DD Colony,Hyderabad,Telangana
17.4019385,78.5209038,Lane C,DD Colony,Hyderabad,Telangana
17.4025626,78.5216828,Lane B,DD Colony,Hyderabad,Telangana
17.3199718,78.394652,Rajendra nagar road,Hanuman Nagar,Hyderabad,Telangana
17.5454596,78.433229,Malla Reddy Hospital Road,Venkatarama Colony,Hyderabad,Telangana
17.4232351,78.5376146,Dr. Zaheer Marg,Habsiguda x Roads,Hyderabad,Telangana
17.4801023,78.3755463,Road Number 5C,Venkata Ramana Colony,Hyderabad,Telangana
17.4324376,78.4424998,law college road,Yellareddyguda,Hyderabad,Telangana
17.4338226,78.4396741,Jayaprakashnagar,Yellareddyguda,Hyderabad,Telangana
17.5141371,78.3832136,Nizampet Road,Nizampet,Hyderabad,Telangana
17.4977903,78.4174748,5th Lane,Saptagiri Colony,Hyderabad,Telangana
17.4426325,78.4506311,DharamKaran Road,Balkampet,Hyderabad,Telangana
17.5603607,78.433178,Doolapally Road,Colony Name,Hyderabad,Telangana
17.5597582,78.4358184,Doolapally Road,Colony Name,Hyderabad,Telangana
17.4039093,78.4625464,FAPCCI Marg,Lakdi-ka-pul,Hyderabad,Telangana
17.4877824,78.3503217,Nanne Estate Road,Ushodaya Enclave,Hyderabad,Telangana
17.4877351,78.3504334,Nanne Estate Road,Ushodaya Enclave,Hyderabad,Telangana
17.3552509,78.4230491,HH Fortune driveway,Upperpally,Hyderabad,Telangana
17.4143363,78.4041172,Road No 79,Giani Zail Singh Nagar,Hyderabad,Telangana
17.3704982,78.5252016,TGSRTC Dilsukhnagar Bus Depot Inner Road,Durga Nagar,Hyderabad,Telangana
17.4493891,78.3154741,CIS road,Gowlidoddi,Hyderabad,Telangana
17.4517787,78.3150179,CIS road,Gulmohar Park Colony,Hyderabad,Telangana
17.458349,78.314692,CIS road,Gulmohar Park Colony,Hyderabad,Telangana
17.4558348,78.3250113,HCU main road (University of Hyderabad),Sudarshan Nagar Colony,Hyderabad,Telangana
17.3899945,78.5588455,Inner Ring Road,Saraswati Colony,Hyderabad,Telangana
17.3891449,78.5589171,Metro Service Road,Saraswati Colony,Hyderabad,Telangana
17.4506001,78.4052782,Madhapur - Borabanda Road,Peddamma Nagar,Hyderabad,Telangana
17.3365639,78.4963959,Inner Ring Road,Rakshapuram,Hyderabad,Telangana
17.445011,78.4397993,Mumbai Highway,Vengal Rao Nagar,Hyderabad,Telangana
17.3368593,78.4680753,Falaknuma Road,Madina Nagar,Hyderabad,Telangana
17.4926995,78.4058442,Usha Mullapudi Rd,Kukatpally,Hyderabad,Telangana
17.5334728,78.3235347,Sai Ambica Road Number 5,Narendra Nagar,Hyderabad,Telangana
17.5331426,78.3224838,Sai Ambica Road Number 5,Narendra Nagar,Hyderabad,Telangana
17.4478642,78.3630033,DLF road,Studiorigin - Interior Designer in Hyderabad,Hyderabad,Telangana
17.3946637,78.4600658,Dargah Road,Bazaar Ghat,Hyderabad,Telangana
17.3113953,78.4089168,manage rd,Police Quarters,Hyderabad,Telangana
17.3700246,78.5017965,paltan road no 4,Officers Colony,Hyderabad,Telangana
17.3724491,78.4665104,Churi Bazaar Road,Churi Bazaar,Hyderabad,Telangana
17.3723963,78.4688108,Malakunta Road,Begum Bazaar,Hyderabad,Telangana
17.4060608,78.5045216,VST Bus Depot Road,Azamabad X Roads,Hyderabad,Telangana
17.3951671,78.5043992,Tilak Nagar Main Road,Fever Hospital Jn,Hyderabad,Telangana
17.4933413,78.3813201,cbcid colony main road,APHB Colony,Hyderabad,Telangana
17.4265732,78.4521385,Nagarjuna Circle Road,Panjagutta,Hyderabad,Telangana
17.4268432,78.4522353,Nagarjuna Circle Road,Panjagutta,Hyderabad,Telangana
17.3998338,78.5546001,Areksoft Technologies Road,Survey Colony,Hyderabad,Telangana
17.3978376,78.5545829,Areksoft Technologies Road,Survey Colony,Hyderabad,Telangana
17.4056948,78.4648009,Telephone Bhavan Road,Saifabad,Hyderabad,Telangana
17.4684047,78.3998611,Khaitalpur Road,Khaitalpur,Hyderabad,Telangana
17.432202,78.4453973,new science collage lane,Yellareddyguda,Hyderabad,Telangana
17.3839368,78.4360893,Gudi Malkapur road,ASR Nagar,Hyderabad,Telangana
17.4189066,78.582736,Boduppal Colony Road,Boduppal,Hyderabad,Telangana
17.3960932,78.5717257,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3960246,78.571332,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3960607,78.5713344,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3960353,78.5714223,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3678812,78.4738923,Rikab Gung RD,Riqab Gunj,Hyderabad,Telangana
17.4154698,78.3516523,Shri ram Universal school road,Financial District,Hyderabad,Telangana
17.3996935,78.4868589,Himayath Nagar Road,Narayanguda,Hyderabad,Telangana
17.4155635,78.4376418,Banjara Hills Road Number 11,Banjara Hills,Hyderabad,Telangana
17.4153024,78.4380387,Banjara Hills Road Number 11,Banjara Hills,Hyderabad,Telangana
17.432681,78.5020626,platform 10,Chilkalguda,Hyderabad,Telangana
17.4521816,78.4357806,Mumbai Highway,Erragadda,Hyderabad,Telangana
17.4906573,78.3378623,Manjeera Pipeline Road,RTC Colony,Hyderabad,Telangana
17.3703177,78.5045967,Paltan Road,Anand Nagar Colony,Hyderabad,Telangana
17.3716595,78.5040402,usman garh link road,Anand Nagar Colony,Hyderabad,Telangana
17.4684804,78.3992435,Khaitalpur Road,Khaitalpur,Hyderabad,Telangana
17.4791254,78.4960232,Lane 2 R,AWHO Colony,Hyderabad,Telangana
17.5004652,78.4740055,Quthubullapur Main Road,Vennalagadda,Hyderabad,Telangana
17.4998007,78.4754418,Quthubullapur Main Road,Ramaraju Nagar,Hyderabad,Telangana
17.5004385,78.4739919,Quthubullapur Main Road,Vennalagadda,Hyderabad,Telangana
17.4176093,78.461143,Raj Bhavan quarters road,MS Makta,Hyderabad,Telangana
17.4176475,78.4611535,Raj Bhavan quarters road,MS Makta,Hyderabad,Telangana
17.3835064,78.4766464,Jambagh Road,Jambagh,Hyderabad,Telangana
17.4670645,78.3358794,Masjid Banda Link,Sudarshan Nagar Colony,Hyderabad,Telangana
17.3043239,78.5252833,Badangpet Road,Sai Homes Colony,Hyderabad,Telangana
17.3021418,78.5262244,Badangpet Road,Shiva Sai Nagar,Hyderabad,Telangana
17.2994526,78.529536,Badangpet Road,Anjaneya Towers,Hyderabad,Telangana
17.3016546,78.5286403,Badangpet Road,Shiva Sai Nagar,Hyderabad,Telangana
17.4835515,78.3918203,KPHB Road No 1 Road,Phase 5,Hyderabad,Telangana
17.4827873,78.3934555,KPHB Road No 1 Road,Phase 5,Hyderabad,Telangana
17.3966529,78.5693954,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3966734,78.5703453,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3967216,78.5703845,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.3966827,78.569347,Uppal - Nagole Bypass Road,Santhi Nagar,Hyderabad,Telangana
17.4013633,78.4860465,Himayath Nagar Main Road,Himayat Nagar,Hyderabad,Telangana
17.4741083,78.3823465,Underpass,APHB Colony,Hyderabad,Telangana
17.4740251,78.3824039,Underpass,APHB Colony,Hyderabad,Telangana
17.4462672,78.634044,Pocharam Village Main Road,Pocharam,Hyderabad,Telangana
17.4419542,78.632909,Pocharam Village Main Road,Pocharam,Hyderabad,Telangana
17.3788046,78.4739254,Nizam Shahi Rd,Feelkhana,Hyderabad,Telangana
17.3819752,78.4725487,Seena Bakery Ln,Feelkhana,Hyderabad,Telangana
17.3957288,78.4729234,KK Estate Lane,SBH Gun Foundry Jn,Hyderabad,Telangana
17.3965463,78.4730479,Hajj House Lane,Fateh Maidan,Hyderabad,Telangana
17.4181877,78.4471011,Banjara Hills Road Number 7,Gaffar Khan Colony,Hyderabad,Telangana
17.3663333,78.3505326,APPA-Manchirevula-Narsingi Road,Manchirevula,Hyderabad,Telangana
17.2887672,78.6127304,Torror Road,Munaganur,Hyderabad,Telangana
17.427408,78.5505862,Nacharam Road,Karthikeya Nagar,Hyderabad,Telangana
17.4686492,78.3764645,Hitex Road,Khanmet,Hyderabad,Telangana
17.4552577,78.3846132,Madhapur road,HITEC City,Hyderabad,Telangana
17.4620941,78.3966129,allapur road,Khaitalpur,Hyderabad,Telangana
17.4622747,78.3959148,allapur road,Khaitalpur,Hyderabad,Telangana
17.4616495,78.3960067,allapur road,Parvatha Nagar,Hyderabad,Telangana
17.3667186,78.5191502,آسمان گڑھ روڈ,Bank Colony,Hyderabad,Telangana
17.4464281,78.4500332,Crossroad 3,Balkampet,Hyderabad,Telangana
17.4461152,78.4499492,Crossroad 3,Balkampet,Hyderabad,Telangana
17.5027436,78.364581,"Bollaram Road, Miyapur",CG Employees Colony,Hyderabad,Telangana
17.3226397,78.5303806,Meerpet Road,NBR Colony,Hyderabad,Telangana
17.3226692,78.5306744,Meerpet Road,NBR Colony,Hyderabad,Telangana
17.4268662,78.3303508,Meadows road,Gowlidoddi,Hyderabad,Telangana
17.4356177,78.4959432,Market road,Patny,Hyderabad,Telangana
17.4023634,78.4579054,AC Guards Road,AC Guards,Hyderabad,Telangana
17.4350575,78.3610959,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.4334839,78.3602719,Outer Ring Road,Telecom Nagar,Hyderabad,Telangana
17.4350424,78.3611519,Outer Ring Road,Telecom Nagar,Hyderabad,Telangana
17.43538,78.3618077,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.4422276,78.453639,Parallel rail road,Balkampet,Hyderabad,Telangana
17.4391762,78.4519802,Government school road,Ameerpet,Hyderabad,Telangana
17.4324994,78.3863521,Durgam Cheruvu Bridge,Madhapur,Hyderabad,Telangana
17.4317391,78.3874859,Durgam Cheruvu Bridge,Kavuri Hills,Hyderabad,Telangana
17.4863662,78.313199,Nallagandla Flyover,Rail Vihar,Hyderabad,Telangana
17.4863956,78.3131137,Nallagandla Flyover,Rail Vihar,Hyderabad,Telangana
17.4793502,78.3092961,Nallagandla Flyover,Nallagandla,Hyderabad,Telangana
17.4799611,78.3150615,Nallagandla Flyover,Rail Vihar,Hyderabad,Telangana
17.4798771,78.3150579,Nallagandla Flyover,Rail Vihar,Hyderabad,Telangana
17.4605599,78.3539015,Masjid Banda Road,Sriram Nagar,Hyderabad,Telangana
17.5581787,78.3109407,Outer Ring Road,Sultanpur,Hyderabad,Telangana
17.4839447,78.3488403,Vishali Nagar Road,Vishal Nagar,Hyderabad,Telangana
17.485044,78.3489339,Vishali Nagar Road,Vishal Nagar,Hyderabad,Telangana
17.4960416,78.4059065,NTR Nagar Road,AS Raju Nagar,Hyderabad,Telangana
17.4456017,78.3662742,Mindspace road,Studiorigin - Interior Designer in Hyderabad,Hyderabad,Telangana
17.5575359,78.3135437,Service Road,Sultanpur,Hyderabad,Telangana
17.3603618,78.4406978,Hyderguda road,Nandi Muslai Guda,Hyderabad,Telangana
17.3624748,78.5304666,vv nagar rd,Vivekananda Nagar,Hyderabad,Telangana
17.4166552,78.4312774,Banjara Hills Road Number 10,Bhavani Nagar,Hyderabad,Telangana
17.3647418,78.4806097,Darul Shifa Road,Purani Haveli,Hyderabad,Telangana
17.3662559,78.4809368,Darul Shifa Road,Purani Haveli,Hyderabad,Telangana
17.3671955,78.481136,Darul Shifa Road,Purani Haveli,Hyderabad,Telangana
17.3556447,78.6373067,RASHEEDIAH ROAD,Kuntloor,Hyderabad,Telangana
17.4400973,78.3706093,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.4401661,78.3706244,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.4399611,78.3712176,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.4400171,78.3713279,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.3944913,78.537675,Satyanarayana Swamy Temple Road,Indira Nagar,Hyderabad,Telangana
17.430065,78.4308622,navodaya colony road,Kamalapuri Colony,Hyderabad,Telangana
17.497304,78.3985768,street number 3,Satavahana Nagar,Hyderabad,Telangana
17.497879,78.3977594,medak road,Satavahana Nagar,Hyderabad,Telangana
17.4993429,78.3977512,Jal Vayu Vihar Road,Satavahana Nagar,Hyderabad,Telangana
17.4986721,78.3980199,medak road,Satavahana Nagar,Hyderabad,Telangana
17.4980624,78.397837,medak road,Satavahana Nagar,Hyderabad,Telangana
17.4431847,78.4613155,Mayuri Marg,Brahmanwadi,Hyderabad,Telangana
17.3841032,78.4293677,Flyover,Balaji Nagar,Hyderabad,Telangana
17.3845906,78.4294084,Flyover,Balaji Nagar,Hyderabad,Telangana
17.3844444,78.4296222,Flyover,Balaji Nagar,Hyderabad,Telangana
17.3850398,78.4296205,Flyover,Balaji Nagar,Hyderabad,Telangana
17.3825609,78.429373,Flyover,Balaji Nagar,Hyderabad,Telangana
17.4046306,78.5101886,Achyuta Reddy Marg,Adikmet Jn,Hyderabad,Telangana
17.4375674,78.4160281,road no 10c,Gayatri Hills,Hyderabad,Telangana
17.3241386,78.4289769,Inner Ring Road,Adarsh Nagar,Hyderabad,Telangana
17.3241443,78.428944,Flyover,Adarsh Nagar,Hyderabad,Telangana
17.3235041,78.4297794,Flyover,Adarsh Nagar,Hyderabad,Telangana
17.3239536,78.4287923,Flyover,Adarsh Nagar,Hyderabad,Telangana
17.3247044,78.427684,Inner Ring Road,Shivrampalli,Hyderabad,Telangana
17.3233944,78.4295963,Flyover,Adarsh Nagar,Hyderabad,Telangana
17.3235864,78.4296816,Flyover,Adarsh Nagar,Hyderabad,Telangana
17.3694954,78.5753706,Rd No 1,Indraprastha,Hyderabad,Telangana
17.3772177,78.5449652,gouds colony road  no 4,Satya Nagar Colony,Hyderabad,Telangana
17.4736887,78.5429645,E Kakatiya Nagar Road,kaktiya nagar,Hyderabad,Telangana
17.4369349,78.3632784,Shilpa Layout Flyover,Telecom Nagar,Hyderabad,Telangana
17.3488387,78.416746,P.V. Narasimha Rao Flyover,Ashok Vihar,Hyderabad,Telangana
17.3488614,78.4166694,P.V. Narasimha Rao Flyover,Ashok Vihar,Hyderabad,Telangana
17.3478725,78.4166005,Inner Ring Road,Happy Homes Colony,Hyderabad,Telangana
17.3488687,78.4166312,Flyover,Ashok Vihar,Hyderabad,Telangana
17.3523645,78.4181104,Flyover,Ashok Vihar,Hyderabad,Telangana
17.3522544,78.4182413,Flyover,Ashok Vihar,Hyderabad,Telangana
17.3488243,78.4167907,Flyover,Ashok Vihar,Hyderabad,Telangana
17.4949018,78.3266001,Gangaram - Chandanagar Road - Mumbai highway,Chandanagar,Hyderabad,Telangana
17.4952999,78.3350151,Allwyn - Gangaram Road Mumbai Highway,Sri Ram Nagar Colony,Hyderabad,Telangana
17.4663193,78.4292354,Moosapet Flyover,Bharath Nagar,Hyderabad,Telangana
17.4702709,78.4270798,Moosapet Road - Mumbai Highway,Sardar Patel Nagar,Hyderabad,Telangana
17.4716955,78.4261054,Moosapet Road - Mumbai Highway,Sardar Patel Nagar,Hyderabad,Telangana
17.3583763,78.4246968,Flyover,Upperpally,Hyderabad,Telangana
17.3594964,78.42605,Flyover,Radha Krishna Nagar,Hyderabad,Telangana
17.3578018,78.4244893,Flyover,Upperpally,Hyderabad,Telangana
17.3581075,78.4248649,Flyover,Upperpally,Hyderabad,Telangana
17.3543021,78.420347,P.V. Narasimha Rao Flyover,Upperpally,Hyderabad,Telangana
17.3542026,78.4203689,P.V. Narasimha Rao Flyover,Upperpally,Hyderabad,Telangana
17.3415729,78.4697456,Sharda School Rd,Sriram Nagar,Hyderabad,Telangana
17.3148161,78.4256443,Flyover,Netaji Nagar,Hyderabad,Telangana
17.3148433,78.4255007,Flyover,Netaji Nagar,Hyderabad,Telangana
17.4405869,78.4943468,Sarojini Devi Road,Patny,Hyderabad,Telangana
17.5325207,78.5236603,Hyderabad - Karimnagar Highway,Risala Bazaar,Hyderabad,Telangana
17.5564544,78.5396817,Hyderabad - Karimnagar Highway,Singayapalli,Hyderabad,Telangana
17.4273916,78.5058814,Padma Rao Nagar Road,Padma Rao Nagar,Hyderabad,Telangana
17.4388602,78.3320881,Goldcrest School road,Gowlidoddi,Hyderabad,Telangana
17.3510237,78.5459522,Dmart Lb nagar,Bahadurguda,Hyderabad,Telangana
17.5009711,78.4727999,Quthubullapur Main Road,Vennalagadda,Hyderabad,Telangana
17.5062763,78.4656224,Quthubullapur Main Road,Marri Narayana Reddy Nagar,Hyderabad,Telangana
17.5024641,78.4704321,Quthubullapur Main Road,Bank Colony,Hyderabad,Telangana
17.5073238,78.4651641,Quthubullapur Main Road,Jayaram Nagar,Hyderabad,Telangana
17.5048125,78.4676801,Quthubullapur Main Road,Marri Narayana Reddy Nagar,Hyderabad,Telangana
17.3906125,78.5145495,residential road,Qadri Bagh,Hyderabad,Telangana
17.4169422,78.4977428,M.I.M Galli,Musheerabad,Hyderabad,Telangana
17.339704,78.3656984,Outer Ring Road,Himayath Sagar,Hyderabad,Telangana
17.3397747,78.3658805,Outer Ring Road,Himayath Sagar,Hyderabad,Telangana
17.3258135,78.3743391,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3795589,78.5693994,Nagole Jaipur Colony Main Road,Weaker Section Colony,Hyderabad,Telangana
17.3692987,78.5273821,konark type institute road,Durga Nagar,Hyderabad,Telangana
17.3647892,78.5225257,venkatadri theatre road,Gaddiannaram,Hyderabad,Telangana
17.4622304,78.492595,Transport Road,Wahab Nagar,Hyderabad,Telangana
17.4963611,78.5013881,road no 4,Subhodaya Nagar,Hyderabad,Telangana
17.3840457,78.5209215,Hanuman Temple Road,Azad Nagar,Hyderabad,Telangana
17.3755965,78.4363939,Golconda Rd,mehdipatnam,Hyderabad,Telangana
17.4034515,78.5627348,Chilkanagar Main Road,Beerappaguda,Hyderabad,Telangana
17.492745,78.4327729,Street Number 5,Devamma Basthi,Hyderabad,Telangana
17.4691229,78.4124718,Green Hills Road,Habeeb Nagar,Hyderabad,Telangana
17.4323344,78.5539816,Nacharam Road,Nacharam Jn,Hyderabad,Telangana
17.4290714,78.5518164,Nacharam Road,Nacharam,Hyderabad,Telangana
17.4270394,78.5501181,Nacharam Road,Karthikeya Nagar,Hyderabad,Telangana
17.4206123,78.524832,Adikmet Road,Manikeshwari Nagar,Hyderabad,Telangana
17.5236529,78.3934478,Dollar Hills Road,Prashanthi Hills,Hyderabad,Telangana
17.4149941,78.5836457,Street no. 2,East Brundavan Colony,Hyderabad,Telangana
17.3651234,78.4795548,Mir Alam Mandi Road,Purani Haveli,Hyderabad,Telangana
17.4513162,78.5295075,street number 16,Mallikarjuna Nagar,Hyderabad,Telangana
17.3760633,78.5038585,Race Course Road,MCH Colony,Hyderabad,Telangana
17.4848713,78.4789228,Road Number 12,Swarnadhama Nagar,Hyderabad,Telangana
17.4095335,78.4383764,Road No 13,Ministers Colony,Hyderabad,Telangana
17.5121989,78.6493023,Outer Ring Road,Cheeriyal,Hyderabad,Telangana
17.5123242,78.6494435,Outer Ring Road,Cheeriyal,Hyderabad,Telangana
17.421987,78.4039929,Road No 2,Prashasan Nagar,Hyderabad,Telangana
17.4481247,78.4513507,Road No. 7,Balkampet,Hyderabad,Telangana
17.4086155,78.326857,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4091167,78.3259935,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4094424,78.3249689,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4106909,78.3191888,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4108861,78.3191779,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4085218,78.3271052,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.4087477,78.3270305,Outer Ring Road,Shanthi Nagar,Hyderabad,Telangana
17.3259697,78.3740205,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3266093,78.3736356,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3255273,78.3742869,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3265096,78.3739224,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.326136,78.3741481,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3269583,78.3736512,Outer Ring Road,HMBS Colony,Hyderabad,Telangana
17.3963021,78.3503635,Outer Ring Road,Narsingi,Hyderabad,Telangana
17.3969546,78.3496947,Outer Ring Road,Narsingi,Hyderabad,Telangana
17.3985591,78.3476445,Outer Ring Road,Kokapet,Hyderabad,Telangana
17.3984265,78.3478939,Outer Ring Road,Kokapet,Hyderabad,Telangana
17.3989955,78.3468113,Outer Ring Road,Kokapet,Hyderabad,Telangana
17.3944958,78.3500161,Outer Ring Road,Narsingi,Hyderabad,Telangana
17.4051521,78.3344819,Outer Ring Road,Financial District,Hyderabad,Telangana
17.4048535,78.3350725,Outer Ring Road,Financial District,Hyderabad,Telangana
